"driverid";"name";"path";"class";"subclass";"loc";"chipset";"has_recovery";"driver_types";"driver_ops";"basic_type";"bfactor";"cfactor";"bus_type"
"2423";"scsi_ioctl";"drivers/scsi/scsi_ioctl.o";"scsi";;"270";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"pci_device_id"
"2424";"constants";"drivers/scsi/constants.o";"scsi";;"434";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2425";"scsicam";"drivers/scsi/scsicam.o";"scsi";;"365";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2426";"scsi_error";"drivers/scsi/scsi_error.o";"scsi";;"1788";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2427";"scsi_lib";"drivers/scsi/scsi_lib.o";"scsi";;"2518";"1";"0";"scsi_core";"pv_lock_ops";"block";"0";"0";"spi_device_id"
"2428";"scsi_lib_dma";"drivers/scsi/scsi_lib_dma.o";"scsi";;"85";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2429";"scsi_scan";"drivers/scsi/scsi_scan.o";"scsi";;"1869";"1";"0";"scsi_core";"bus_type";"block";"5";"0";"empty_bus_type"
"2430";"scsi_sysfs";"drivers/scsi/scsi_sysfs.o";"scsi";;"836";"1";"1";"scsi_core";"bus_type";"block";"0";"0";"empty_bus_type"
"2431";"scsi_devinfo";"drivers/scsi/scsi_devinfo.o";"scsi";;"571";"1";"0";"scsi_core";"file_operations";"block";"3";"0";"empty_bus_type"
"2432";"scsi_netlink";"drivers/scsi/scsi_netlink.o";"scsi";;"729";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2433";"scsi_sysctl";"drivers/scsi/scsi_sysctl.o";"scsi";;"12";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2434";"scsi_proc";"drivers/scsi/scsi_proc.o";"scsi";;"310";"1";"0";"scsi_core";"file_operations";"block";"0";"0";"empty_bus_type"
"2435";"scsi_trace";"drivers/scsi/scsi_trace.o";"scsi";;"254";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2436";"scsi_pm";"drivers/scsi/scsi_pm.o";"scsi";;"165";"1";"2";"scsi_core";"dev_pm_ops";"block";"0";"0";"empty_bus_type"
"2437";"scsi_tgt_lib";"drivers/scsi/scsi_tgt_lib.o";"scsi";;"714";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2438";"scsi_tgt_if";"drivers/scsi/scsi_tgt_if.o";"scsi";;"484";"1";"0";"scsi_core";"file_operations";"block";"0";"0";"empty_bus_type"
"2439";"raid_class";"drivers/scsi/raid_class.o";"scsi";;"315";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2440";"scsi_transport_spi";"drivers/scsi/scsi_transport_spi.o";"scsi";;"1374";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"spi_device_id"
"2441";"scsi_transport_fc";"drivers/scsi/scsi_transport_fc.o";"scsi";;"3258";"1";"0";"scsi_core";"kernel_param_ops";"block";"1";"0";"spi_device_id"
"2442";"scsi_transport_iscsi";"drivers/scsi/scsi_transport_iscsi.o";"scsi";;"2230";"1";"0";"scsi_core";"kernel_param_ops";"block";"2";"0";"empty_bus_type"
"2443";"scsi_transport_sas";"drivers/scsi/scsi_transport_sas.o";"scsi";;"1452";"1";"0";"scsi_core";"pv_lock_ops";"block";"0";"0";"empty_bus_type"
"2444";"scsi_transport_srp";"drivers/scsi/scsi_transport_srp.o";"scsi";;"479";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2445";"iscsi_boot_sysfs";"drivers/scsi/iscsi_boot_sysfs.o";"scsi";;"399";"1";"0";"scsi_core";"sysfs_ops";"block";"0";"0";"empty_bus_type"
"2446";"libiscsi";"drivers/scsi/libiscsi.o";"scsi";;"3635";"1";"0";"empty_type";"kernel_param_ops";"block";"3";"0";"empty_bus_type"
"2447";"libiscsi_tcp";"drivers/scsi/libiscsi_tcp.o";"scsi";;"1282";"1";"0";"scsi_core";"kernel_param_ops";"block";"1";"0";"empty_bus_type"
"2448";"iscsi_tcp";"drivers/scsi/iscsi_tcp.o";"scsi";;"1047";"1";"3";"scsi_core";"scsi_host_template";"block";"2";"0";"empty_bus_type"
"2449";"53c700";"drivers/scsi/53c700.o";"scsi";;"2418";"1";"0";"empty_type";"pv_lock_ops";"block";"0";"0";"empty_bus_type"
"2450";"sim710";"drivers/scsi/sim710.o";"scsi";;"393";"4";"0";"eisa_driver";"scsi_host_template";"block";"1";"0";"eisa_device_id"
"2451";"advansys";"drivers/scsi/advansys.o";"scsi";;"9422";"6";"4240";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2452";"BusLogic";"drivers/scsi/BusLogic.o";"scsi";;"9583";"3";"5023";"empty_type";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2453";"dpt_i2o";"drivers/scsi/dpt_i2o.o";"scsi";;"3705";"3";"4999";"empty_type";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2454";"u14-34f";"drivers/scsi/u14-34f.o";"scsi";;"1753";"1";"389";"empty_type";"scsi_host_template";"block";"2";"0";"empty_bus_type"
"2455";"ultrastor";"drivers/scsi/ultrastor.o";"scsi";;"1076";"1";"218";"empty_type";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2456";"aha152x";"drivers/scsi/aha152x.o";"scsi";;"3246";"3";"646";"empty_type";"scsi_host_template";"block";"10";"0";"isapnp_device_id"
"2457";"aha1542";"drivers/scsi/aha1542.o";"scsi";;"1677";"2";"399";"empty_type";"scsi_host_template";"block";"2";"0";"isapnp_device_id"
"2458";"aha1740";"drivers/scsi/aha1740.o";"scsi";;"897";"5";"1";"eisa_driver";"scsi_host_template";"block";"0";"0";"eisa_device_id"
"2459";"aic7xxx_old";"drivers/scsi/aic7xxx_old.o";"scsi";;"9788";"1";"4635";"empty_type";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2460";"ips";"drivers/scsi/ips.o";"scsi";;"6286";"4";"5972";"pci_driver";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2461";"fd_mcs";"drivers/scsi/fd_mcs.o";"scsi";;"1055";"1";"77";"empty_type";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2462";"fdomain";"drivers/scsi/fdomain.o";"scsi";;"1254";"1";"116";"empty_type";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2463";"in2000";"drivers/scsi/in2000.o";"scsi";;"2169";"1";"272";"empty_type";"scsi_host_template";"block";"1";"0";"empty_bus_type"
"2464";"g_NCR5380";"drivers/scsi/g_NCR5380.o";"scsi";;"2684";"2";"512";"empty_type";"scsi_host_template";"block";"7";"0";"isapnp_device_id"
"2465";"g_NCR5380_mmio";"drivers/scsi/g_NCR5380_mmio.o";"scsi";;"2671";"1";"512";"empty_type";"scsi_host_template";"block";"7";"0";"empty_bus_type"
"2466";"NCR53c406a";"drivers/scsi/NCR53c406a.o";"scsi";;"774";"1";"46";"empty_type";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2467";"NCR_D700";"drivers/scsi/NCR_D700.o";"scsi";;"368";"1";"0";"mca_driver";"scsi_host_template";"block";"1";"0";"empty_bus_type"
"2468";"NCR_Q720";"drivers/scsi/NCR_Q720.o";"scsi";;"493";"1";"0";"mca_driver";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2469";"ncr53c8xx";"drivers/scsi/ncr53c8xx.o";"scsi";;"5198";"1";"0";"ncr_driver_setup";"kernel_param_ops";"block";"1";"0";"empty_bus_type"
"2470";"sd";"drivers/scsi/sd.o";"scsi";;"2776";"1";"0";"scsi_driver";"block_device_operations";"block";"0";"0";"empty_bus_type"
"2471";"sd_dif";"drivers/scsi/sd_dif.o";"scsi";;"434";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2472";"sr";"drivers/scsi/sr.o";"scsi";;"1019";"1";"0";"scsi_driver";"block_device_operations";"block";"0";"0";"empty_bus_type"
"2473";"sr_ioctl";"drivers/scsi/sr_ioctl.o";"scsi";;"757";"1";"0";"empty_type";"kernel_param_ops";"block";"1";"0";"empty_bus_type"
"2474";"sr_vendor";"drivers/scsi/sr_vendor.o";"scsi";;"411";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2475";"sym53c416";"drivers/scsi/sym53c416.o";"scsi";;"712";"3";"37";"empty_type";"scsi_host_template";"block";"4";"0";"isapnp_device_id"
"2476";"qlogicfas408";"drivers/scsi/qlogicfas408.o";"scsi";;"506";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2477";"qlogicfas";"drivers/scsi/qlogicfas.o";"scsi";;"156";"1";"2";"empty_type";"scsi_host_template";"block";"2";"0";"empty_bus_type"
"2478";"qla1280";"drivers/scsi/qla1280.o";"scsi";;"3562";"7";"6463";"pci_driver";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2479";"pas16";"drivers/scsi/pas16.o";"scsi";;"2505";"1";"443";"empty_type";"scsi_host_template";"block";"2";"0";"empty_bus_type"
"2480";"t128";"drivers/scsi/t128.o";"scsi";;"2410";"1";"782";"empty_type";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2481";"dmx3191d";"drivers/scsi/dmx3191d.o";"scsi";;"1797";"1";"443";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2482";"dtc";"drivers/scsi/dtc.o";"scsi";;"2368";"1";"770";"empty_type";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2483";"wd7000";"drivers/scsi/wd7000.o";"scsi";;"1215";"1";"172";"empty_type";"scsi_host_template";"block";"1";"0";"empty_bus_type"
"2484";"ibmmca";"drivers/scsi/ibmmca.o";"scsi";;"2018";"1";"149";"mca_driver";"scsi_host_template";"block";"3";"0";"empty_bus_type"
"2485";"eata";"drivers/scsi/eata.o";"scsi";;"2369";"1";"581";"empty_type";"scsi_host_template";"block";"2";"0";"pci_device_id"
"2486";"dc395x";"drivers/scsi/dc395x.o";"scsi";;"4300";"1";"1322";"pci_driver";"scsi_host_template";"block";"7";"0";"pci_device_id"
"2487";"tmscsim";"drivers/scsi/tmscsim.o";"scsi";;"2601";"1";"215";"scsi_core";"scsi_host_template";"block";"2";"0";"pci_device_id"
"2488";"megaraid";"drivers/scsi/megaraid.o";"scsi";;"4986";"4";"3496";"pci_driver";"scsi_host_template";"block";"3";"0";"pci_device_id"
"2489";"atp870u";"drivers/scsi/atp870u.o";"scsi";;"4219";"11";"10";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2490";"gdth";"drivers/scsi/gdth.o";"scsi";;"6057";"3";"7117";"pci_driver";"scsi_host_template";"block";"11";"0";"pci_device_id"
"2491";"initio";"drivers/scsi/initio.o";"scsi";;"2613";"6";"268";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2492";"a100u2w";"drivers/scsi/a100u2w.o";"scsi";;"1150";"2";"276";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2493";"3w-xxxx";"drivers/scsi/3w-xxxx.o";"scsi";;"2501";"2";"178";"pci_driver";"scsi_host_template";"block";"0";"0";"pci_device_id"
"2494";"3w-9xxx";"drivers/scsi/3w-9xxx.o";"scsi";;"2512";"4";"2569";"pci_driver";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2495";"3w-sas";"drivers/scsi/3w-sas.o";"scsi";;"2133";"1";"163";"pci_driver";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2496";"ppa";"drivers/scsi/ppa.o";"scsi";;"1207";"1";"90";"parport_driver";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2497";"imm";"drivers/scsi/imm.o";"scsi";;"1344";"1";"105";"parport_driver";"scsi_host_template";"block";"0";"0";"empty_bus_type"
"2498";"nsp32";"drivers/scsi/nsp32.o";"scsi";;"3266";"9";"954";"pci_driver";"scsi_host_template";"block";"3";"0";"pci_device_id"
"2499";"ipr";"drivers/scsi/ipr.o";"scsi";;"7109";"31";"3714";"pci_driver";"ata_port_operations";"block";"8";"0";"pci_device_id"
"2500";"libsrp";"drivers/scsi/libsrp.o";"scsi";;"746";"1";"0";"empty_type";"pv_irq_ops";"block";"0";"0";"empty_bus_type"
"2501";"hptiop";"drivers/scsi/hptiop.o";"scsi";;"1493";"22";"218";"pci_driver";"hptiop_adapter_ops";"block";"0";"0";"pci_device_id"
"2502";"stex";"drivers/scsi/stex.o";"scsi";;"1787";"9";"1007";"pci_driver";"scsi_host_template";"block";"1";"0";"pci_device_id"
"2503";"pmcraid";"drivers/scsi/pmcraid.o";"scsi";;"5690";"1";"4166";"pci_driver";"scsi_host_template";"block";"3";"0";"pci_device_id"
"2504";"vmw_pvscsi";"drivers/scsi/vmw_pvscsi.o";"scsi";;"1538";"2";"1027";"pci_driver";"scsi_host_template";"block";"6";"0";"pci_device_id"
"2505";"st";"drivers/scsi/st.o";"scsi";;"4374";"1";"0";"scsi_driver";"file_operations";"block";"5";"0";"empty_bus_type"
"2506";"osst";"drivers/scsi/osst.o";"scsi";;"5999";"1";"0";"scsi_driver";"file_operations";"block";"3";"0";"empty_bus_type"
"2507";"sg";"drivers/scsi/sg.o";"scsi";;"2729";"1";"0";"empty_type";"file_operations";"block";"3";"0";"empty_bus_type"
"2508";"ch";"drivers/scsi/ch.o";"scsi";;"1105";"1";"0";"scsi_driver";"file_operations";"block";"9";"0";"empty_bus_type"
"2509";"ses";"drivers/scsi/ses.o";"scsi";;"860";"1";"0";"scsi_driver";"empty_ops";"block";"0";"0";"empty_bus_type"
"2510";"scsi_debug";"drivers/scsi/scsi_debug.o";"scsi";;"4012";"1";"787";"scsi_core";"bus_type";"block";"31";"0";"empty_bus_type"
"2511";"scsi_wait_scan";"drivers/scsi/scsi_wait_scan.o";"scsi";;"23";"1";"0";"scsi_core";"empty_ops";"block";"0";"0";"empty_bus_type"
"2512";"serial_core";"drivers/serial/serial_core.o";"serial";;"2599";"1";"0";"core";"tty_operations";"char";"0";"0";"empty_bus_type"
"2513";"8250";"drivers/serial/8250.o";"serial";;"2887";"1";"0";"platform_driver";"uart_ops";"char";"4";"0";"platform_device_id"
"2514";"8250_pnp";"drivers/serial/8250_pnp.o";"serial";;"228";"152";"0";"pnp_driver";"empty_ops";"char";"0";"0";"pnp_device_id"
"2515";"8250_pci";"drivers/serial/8250_pci.o";"serial";;"1374";"286";"0";"pci_driver";"empty_ops";"char";"0";"0";"pci_device_id"
"2516";"serial_cs";"drivers/serial/serial_cs.o";"serial";;"634";"154";"0";"pcmcia_driver";"kernel_param_ops";"char";"2";"0";"pcmcia_device_id"
"2517";"8250_fourport";"drivers/serial/8250_fourport.o";"serial";;"6";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2518";"8250_accent";"drivers/serial/8250_accent.o";"serial";;"6";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2519";"8250_boca";"drivers/serial/8250_boca.o";"serial";;"6";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2520";"8250_exar_st16c554";"drivers/serial/8250_exar_st16c554.o";"serial";;"6";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2521";"8250_hub6";"drivers/serial/8250_hub6.o";"serial";;"6";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2522";"8250_mca";"drivers/serial/8250_mca.o";"serial";;"8";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2523";"max3100";"drivers/serial/max3100.o";"serial";;"1066";"1";"0";"spi_driver";"uart_ops";"char";"0";"0";"spi_device_id"
"2524";"max3107";"drivers/serial/max3107.o";"serial";;"1267";"1";"0";"spi_driver";"uart_ops";"char";"0";"0";"spi_device_id"
"2525";"max3107-aava";"drivers/serial/max3107-aava.o";"serial";;"215";"1";"0";"spi_driver";"bus_type";"char";"0";"0";"spi_device_id"
"2526";"uartlite";"drivers/serial/uartlite.o";"serial";;"400";"1";"0";"platform_driver";"uart_ops";"char";"0";"0";"platform_device_id"
"2527";"timbuart";"drivers/serial/timbuart.o";"serial";;"638";"1";"0";"platform_driver";"uart_ops";"char";"0";"0";"platform_device_id"
"2528";"altera_jtaguart";"drivers/serial/altera_jtaguart.o";"serial";;"362";"1";"0";"platform_driver";"uart_ops";"char";"0";"0";"platform_device_id"
"2529";"altera_uart";"drivers/serial/altera_uart.o";"serial";;"492";"1";"0";"platform_driver";"uart_ops";"char";"0";"0";"platform_device_id"
"2530";"mrst_max3110";"drivers/serial/mrst_max3110.o";"serial";;"1022";"1";"0";"spi_driver";"uart_ops";"char";"0";"0";"spi_device_id"
"2531";"mfd";"drivers/serial/mfd.o";"serial";;"1496";"4";"0";"pci_driver";"uart_ops";"char";"0";"0";"pci_device_id"
"2532";"jsm";"drivers/serial/jsm/jsm.o";"serial";"jsm";"2614";"7";"58";"pci_driver";"uart_ops";"char";"1";"0";"pci_device_id"
"2533";"sfi_acpi";"drivers/sfi/sfi_acpi.o";"sfi";;"126";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"2534";"sfi_core";"drivers/sfi/sfi_core.o";"sfi";;"565";"1";"0";"core";"empty_ops";" ";"0";"0";"empty_bus_type"
"2535";"spi";"drivers/spi/spi.o";"spi";;"1019";"1";"0";"empty_type";"bus_type";"char";"0";"0";"spi_device_id"
"2536";"spi_bitbang";"drivers/spi/spi_bitbang.o";"spi";;"560";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"spi_device_id"
"2537";"spi_butterfly";"drivers/spi/spi_butterfly.o";"spi";;"280";"1";"0";"parport_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"2538";"dw_spi";"drivers/spi/dw_spi.o";"spi";;"1126";"1";"0";"empty_type";"file_operations";"char";"0";"0";"spi_device_id"
"2539";"dw_spi_pci";"drivers/spi/dw_spi_pci.o";"spi";;"242";"1";"0";"pci_driver";"empty_ops";"char";"0";"0";"pci_device_id"
"2540";"spi_gpio";"drivers/spi/spi_gpio.o";"spi";;"361";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"2541";"spi_lm70llp";"drivers/spi/spi_lm70llp.o";"spi";;"273";"1";"0";"parport_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"2542";"spi_topcliff_pch";"drivers/spi/spi_topcliff_pch.o";"spi";;"1318";"2";"0";"pci_driver";"pv_lock_ops";"char";"0";"0";"pci_device_id"
"2543";"xilinx_spi";"drivers/spi/xilinx_spi.o";"spi";;"383";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"spi_device_id"
"2544";"xilinx_spi_pltfm";"drivers/spi/xilinx_spi_pltfm.o";"spi";;"50";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"2545";"spidev";"drivers/spi/spidev.o";"spi";;"939";"1";"0";"spi_driver";"file_operations";"char";"1";"0";"spi_device_id"
"2546";"tle62x0";"drivers/spi/tle62x0.o";"spi";;"438";"1";"0";"spi_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"2547";"main";"drivers/ssb/main.o";"ssb";;"1582";"1";"0";"empty_type";"ssb_bus_ops";"block";"0";"0";"pci_device_id"
"2548";"scan";"drivers/ssb/scan.o";"ssb";;"417";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2549";"sprom";"drivers/ssb/sprom.o";"ssb";;"247";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2550";"pci";"drivers/ssb/pci.o";"ssb";;"1051";"1";"0";"empty_type";"ssb_bus_ops";"block";"0";"0";"pci_device_id"
"2551";"pcihost_wrapper";"drivers/ssb/pcihost_wrapper.o";"ssb";;"216";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"pci_device_id"
"2552";"pcmcia";"drivers/ssb/pcmcia.o";"ssb";;"908";"1";"0";"empty_type";"ssb_bus_ops";"block";"0";"0";"empty_bus_type"
"2553";"sdio";"drivers/ssb/sdio.o";"ssb";;"612";"1";"0";"empty_type";"ssb_bus_ops";"block";"0";"0";"empty_bus_type"
"2554";"driver_chipcommon";"drivers/ssb/driver_chipcommon.o";"ssb";;"379";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2555";"driver_chipcommon_pmu";"drivers/ssb/driver_chipcommon_pmu.o";"ssb";;"472";"1";"0";"empty_type";"empty_ops";"block";"0";"0";"empty_bus_type"
"2556";"driver_pcicore";"drivers/ssb/driver_pcicore.o";"ssb";;"220";"1";"0";"core";"empty_ops";"block";"0";"0";"pci_device_id"
"2557";"b43_pci_bridge";"drivers/ssb/b43_pci_bridge.o";"ssb";;"14";"17";"0";"pci_driver";"empty_ops";"block";"0";"0";"pci_device_id"
"2558";"staging";"drivers/staging/staging.o";"staging";;"8";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"empty_bus_type"
"2559";"phonedev";"drivers/telephony/phonedev.o";"telephony";;"128";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"2560";"ixj";"drivers/telephony/ixj.o";"telephony";;"8621";"1";"0";"empty_type";"file_operations";"char";"3";"0";"pci_device_id"
"2561";"ixj_pcmcia";"drivers/telephony/ixj_pcmcia.o";"telephony";;"246";"2";"0";"pcmcia_driver";"empty_ops";"char";"0";"0";"pcmcia_device_id"
"2562";"thermal_sys";"drivers/thermal/thermal_sys.o";"thermal";;"1195";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2563";"tty_io";"drivers/tty/tty_io.o";"tty";;"2794";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"2564";"n_tty";"drivers/tty/n_tty.o";"tty";;"1863";"1";"0";"empty_type";"tty_ldisc_ops";"char";"0";"0";"input_device_id"
"2565";"tty_ioctl";"drivers/tty/tty_ioctl.o";"tty";;"895";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2566";"tty_ldisc";"drivers/tty/tty_ldisc.o";"tty";;"868";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"2567";"tty_buffer";"drivers/tty/tty_buffer.o";"tty";;"514";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2568";"tty_port";"drivers/tty/tty_port.o";"tty";;"503";"1";"0";"empty_type";"pv_lock_ops";"char";"0";"0";"empty_bus_type"
"2569";"tty_mutex";"drivers/tty/tty_mutex.o";"tty";;"24";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2570";"pty";"drivers/tty/pty.o";"tty";;"710";"1";"0";"empty_type";"file_operations";"char";"1";"0";"empty_bus_type"
"2571";"tty_audit";"drivers/tty/tty_audit.o";"tty";;"501";"1";"0";"empty_type";"pv_lock_ops";"char";"0";"0";"empty_bus_type"
"2572";"sysrq";"drivers/tty/sysrq.o";"tty";;"738";"1";"0";"empty_type";"file_operations";"char";"0";"0";"input_device_id"
"2573";"vt";"drivers/tty/vt/vt_ioctl.o";"tty";"vt";"1807";"1";"0";"empty_type";"pv_lock_ops";"char";"0";"0";"empty_bus_type"
"2574";"vt";"drivers/tty/vt/vc_screen.o";"tty";"vt";"731";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"2575";"vt";"drivers/tty/vt/selection.o";"tty";"vt";"392";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2576";"vt";"drivers/tty/vt/keyboard.o";"tty";"vt";"1559";"2";"0";"empty_type";"kernel_param_ops";"char";"2";"0";"input_device_id"
"2577";"vt";"drivers/tty/vt/consolemap.o";"tty";"vt";"646";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2578";"vt";"drivers/tty/vt/consolemap_deftbl.o";"tty";"vt";"2";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2579";"vt";"drivers/tty/vt/vt.o";"tty";"vt";"3807";"1";"0";"console";"tty_operations";"char";"9";"0";"hid_device_id"
"2580";"vt";"drivers/tty/vt/defkeymap.o";"tty";"vt";"2";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"2581";"n_hdlc";"drivers/tty/n_hdlc.o";"tty";;"918";"1";"0";"empty_type";"tty_ldisc_ops";"char";"2";"0";"empty_bus_type"
"2582";"n_gsm";"drivers/tty/n_gsm.o";"tty";;"2063";"1";"0";"empty_type";"tty_operations";"char";"1";"0";"empty_bus_type"
"2583";"n_r3964";"drivers/tty/n_r3964.o";"tty";;"1262";"1";"0";"empty_type";"tty_ldisc_ops";"char";"0";"0";"empty_bus_type"
"2584";"uio";"drivers/uio/uio.o";"uio";;"901";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"2585";"uio_cif";"drivers/uio/uio_cif.o";"uio";;"218";"3";"0";"pci_driver";"empty_ops";"char";"0";"0";"pci_device_id"
"2586";"uio_pdrv";"drivers/uio/uio_pdrv.o";"uio";;"198";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"2587";"uio_pdrv_genirq";"drivers/uio/uio_pdrv_genirq.o";"uio";;"337";"1";"1";"platform_driver";"dev_pm_ops";"char";"0";"0";"platform_device_id"
"2588";"uio_aec";"drivers/uio/uio_aec.o";"uio";;"234";"2";"0";"pci_driver";"empty_ops";"char";"0";"0";"pci_device_id"
"2589";"uio_sercos3";"drivers/uio/uio_sercos3.o";"uio";;"337";"4";"0";"pci_driver";"pv_lock_ops";"char";"0";"0";"pci_device_id"
"2590";"uio_pci_generic";"drivers/uio/uio_pci_generic.o";"uio";;"323";"1";"0";"pci_driver";"pv_lock_ops";"char";"0";"0";"pci_device_id"
